genes	SRR280842.SRR280910	SRR280911.SRR280912	SRR280913.SRR280914	SRR280915.SRR280916	SRR280917.SRR280918	SRR280986.SRR280987	SRR280988.SRR280989	SRR280990.SRR280991	SRR280992.SRR280993	SRR281061.SRR281062	SRR281063.SRR281064	SRR281065.SRR281066
Rphi_RPHIM00000003990	60.418454093133	69.2551056147962	64.5104595452631	30.3690081635762	3.67154309845639	24.2088924184284	18.8114390640916	10.2444754630993	42.4902678599737	102.170332996766	100.137676626305	110.248931350512
Rphi_RPHIM00000003992	941.880543273305	1088.03415926404	1277.30709899621	0.506150136059603	12.8504008445974	15.8288911966647	3.76228781281831	3.41482515436644	28.7434164935116	792.571333173441	821.128948335704	1179.05107138742
Rphi_RPHIM00000003993	42.0771376720033	61.0538431077809	43.3979455122679	150.832740545762	29.3723447876511	94.9733471799884	58.3154610986838	100.73734205381	83.73082195936	78.1302546445857	57.7264253492819	59.2077594289789
Rphi_RPHIM00000003995	253.541726997969	108.438915370536	157.170937801187	554.740549121324	88.1170343629533	315.646712686432	315.091604323534	447.342095222003	396.159262106226	134.474188282508	122.521392578068	80.645051636023
Rphi_RPHIM00000003996	4.31560386379521	3.64500555867349	11.7291744627751	1.01230027211921	22.0292585907383	3.72444498745052	15.0491512512732	29.0260138121147	17.4959926482245	84.1402742326307	21.2056256385117	70.4368172517162
Rphi_RPHIM00000003999	49.629444433645	71.077608394133	52.781285082488	18.2214048981457	78.9381766168123	17.69111369039	30.0983025025465	22.1963635033818	26.2439889723367	27.0450881462027	17.6713546987598	30.6247031529201
Rphi_RPHIM00000011207	36.6826328422593	33.7163014177297	36.3604408346029	142.228188232748	18.3577154922819	89.3866796988126	77.1269001627754	97.3225168994435	36.2416990570364	66.1102154684956	76.5758703612924	61.2494063058402
Rphi_RPHIM00000021175	9.71010869353923	12.7575194553572	9.38333957022009	12.1476032654305	14.6861723938255	11.1733349623516	11.2868634384549	8.5370628859161	14.9965651270496	5.25876713953942	3.53427093975195	6.12494063058402
Rphi_RPHIM00000014375	14.0257125573344	19.1362791830358	23.4583489255502	35.9366596602318	108.310521404463	17.69111369039	24.454870783319	15.366713194649	26.2439889723367	11.2687867275845	14.1370837590078	14.2915281380294
Rphi_RPHIM00000021369	9.71010869353923	27.3375416900511	22.2854314792727	85.0332228580132	113.817836052148	39.1066723682305	15.0491512512732	17.0741257718322	24.9942752117493	4.50751469103379	21.2056256385117	16.3331750148907
Rphi_RPHIM00000020757	10.789009659488	0	28.1500187106603	0	40.3869740830202	0	7.52457562563662	6.82965030873288	4.99885504234985	7.51252448505631	30.6303481445169	40.8329375372268
Rphi_RPHIM00000020761	71.207463752621	78.3676195114799	50.435450189933	35.4305095241722	12.8504008445974	26.0711149121537	53.6126013326609	49.5149647383134	34.991985296449	73.6227399535519	90.7129541203002	60.2285828674095
Rphi_RPHIM00000020762	58.2606521612354	105.705161201531	69.2021293303732	210.052306464735	124.832465347517	255.124481640361	145.78865274671	141.715243906207	139.967941185796	63.8564581229787	74.219689734791	91.8741094587603
Rphi_RPHIM00000020763	8.63120772759043	13.6687708450256	12.9020919090526	43.0227615650662	130.339779995202	48.4177848368568	24.454870783319	29.0260138121147	47.4891229023236	9.01502938206758	12.9589934457572	16.3331750148907
Rphi_RPHIM00000020764	12.9468115913856	34.6275528073981	11.7291744627751	15.6906542178477	16.5219439430537	3.72444498745052	17.870867110887	0	2.49942752117493	20.283816109652	9.42472250600521	4.08329375372268
Rphi_RPHIM00000015518	77.6808695483139	64.6988486664544	56.3000374213206	107.809978980695	106.474749855235	78.213344736461	120.393210010186	105.85957978536	123.721662298159	87.8965364751589	78.9320509877937	62.2702297442709
Rphi_RPHIM00000029479	9.71010869353923	0.911251389668371	16.4208442478852	8.60455231301324	9.17885774614097	12.1044462092142	8.4651475788412	15.366713194649	14.9965651270496	5.25876713953942	4.71236125300261	2.04164687686134
Rphi_RPHIM00000029480	108.968997560829	114.817675098215	99.6979829335885	224.224510274404	541.552607022317	248.606702912322	196.579538219757	191.230208644521	177.45935400342	96.9115658572264	108.38430881906	121.47798917325
Rphi_RPHIM00000029481	4.31560386379521	8.20126250701534	4.69166978511005	8.09840217695364	3.67154309845639	13.0355574560768	30.0983025025465	10.2444754630993	8.74799632411224	17.2788063156295	11.7809031325065	10.2082343843067
Rphi_RPHIM00000029482	1001.22009640049	1073.45413702934	1185.81953818656	628.132318849967	692.085874059029	660.157874025605	732.705551546366	606.131464900043	758.57625267659	960.851881638702	1178.09031325065	1308.69564806812
Rphi_RPHIM00000029483	10.789009659488	19.1362791830358	26.9771012643828	57.7011155107947	5.50731464768458	12.1044462092142	39.5040220345923	22.1963635033818	37.4914128176239	18.0300587641352	37.6988900240208	22.4581156454747
Rphi_RPHIM00000020747	36.6826328422593	31.893798638393	32.8416884957703	55.1703648304967	14.6861723938255	57.7288973054831	30.0983025025465	47.8075521611301	52.4879779446734	45.8263993588435	32.9865287710182	21.4372922070441
Rphi_RPHIM00000020750	58.2606521612354	20.0475305727042	60.9917072064306	20.7521555784437	277.201503933457	20.4844474309779	21.6331549237053	17.0741257718322	27.4937027329242	4.50751469103379	18.8494450120104	17.3539984533214
Rphi_RPHIM00000020752	91.7065821056483	66.5213514457911	125.502166751694	97.1808261234437	148.697495487484	81.9377897239115	27.2765866429328	35.8556641208476	44.9896953811487	33.0551077342478	49.4797931565274	32.6663500297814
Rphi_RPHIM00000025458	52.8661473314914	32.8050500280614	103.216735272421	15.6906542178477	211.113728161242	56.7977860586205	97.8194831332761	73.4187408188784	38.7411265782114	17.2788063156295	36.5207997107702	25.5205859607668
Rphi_RPHIM00000018102	6.47340579569282	9.11251389668371	4.69166978511005	6.57995176877483	3.67154309845639	9.31111246862631	13.1680073448641	13.6593006174658	24.9942752117493	6.01001958804505	9.42472250600521	8.16658750744536
Rphi_RPHIM00000018104	22.6569202849249	3.64500555867349	12.9020919090526	19.2337051702649	23.8650301399665	34.4511161339173	30.0983025025465	17.0741257718322	28.7434164935116	18.7813112126408	23.561806265013	6.12494063058402
Rphi_RPHIM00000018105	18.3413164211297	12.7575194553572	8.21042212394258	28.8505577553973	51.4016033783894	27.9333374058789	21.6331549237053	29.0260138121147	33.7422715358615	26.2938356976971	17.6713546987598	13.2707046995987
Rphi_RPHIM00000018107	34.5248309103617	15.4912736243623	46.9166978511005	12.1476032654305	5.50731464768458	16.7600024435274	14.1085792980687	20.4889509261986	14.9965651270496	60.1001958804505	29.4522578312663	44.9162312909495
Rphi_RPHIM00000018111	103.574492731085	72.9001111734697	165.381359925129	54.6642146944371	45.8942887307048	30.7266711464668	22.5737268769099	42.6853144295805	59.9862605081982	144.991722561587	120.165211951566	172.519161094783
Rphi_RPHIM00000018112	20.4991183530273	21.8700333520409	23.4583489255502	76.9348206810596	49.5658318291612	49.3488960837194	57.3748891454793	44.3927270067637	74.9828256352478	9.76628183057321	23.561806265013	19.3956453301827
Rphi_RPHIM00000018113	28.0514251146689	25.5150389107144	38.7062757271579	67.8241182319867	55.0731464768458	51.2111185774447	41.3851659410014	59.7594402014127	68.7342568323105	18.7813112126408	38.8769803372715	13.2707046995987
Rphi_RPHIM00000018115	134.8626207436	100.237652863521	177.110534387904	484.38568020904	2441.5761604735	538.182300686601	406.327083784378	676.135380564555	677.344858238405	75.8764972990688	120.165211951566	188.852336109674
Rphi_RPHIM00000018116	634.393767977896	636.964721378191	382.371087486469	319.886885989669	569.08918026074	353.8222738078	1335.6121735505	411.486431101156	586.11575371552	764.023740130227	750.443529540665	960.594855563261
Rphi_RPHIM00000018117	1366.96752385713	1766.0051931773	1008.70900379866	1059.87838490881	1119.8206450292	795.169004820687	2834.8838669586	894.684190444007	1552.14449064963	2095.99433133071	2140.59009917643	3079.82431374533
Rphi_RPHIM00000018118	77.6808695483139	143.977719567603	131.366753983081	96.6746759873841	376.33316759178	166.668913188411	210.688117517825	58.0520276242295	88.7296770017099	163.021781325722	407.619248384725	517.55748328435
Rphi_RPHIM00000033422	17.2624154551809	32.8050500280614	24.6312663718277	0.506150136059603	0	0	0	0	0	57.8464385349336	47.1236125300261	41.8537609756575
Rphi_RPHIM00000024797	8.63120772759043	7.29001111734697	113.772992288919	383.155652997119	449.764029560907	284.920041539965	322.61617994917	360.264053785659	343.671284161552	143.489217664576	308.659662071671	357.288203450735
Rphi_RPHIM00000021336	15.1046135232832	12.7575194553572	16.4208442478852	10.6291528572517	11.0146292953692	6.51777872803842	10.3462914852504	15.366713194649	9.9977100846997	8.26377693356194	11.7809031325065	9.18741094587603
Rphi_RPHIM00000011849	25.8936231827713	10.0237652863521	16.4208442478852	2.02460054423841	34.8796594353357	7.44888997490105	25.3954427365236	0	19.9954201693994	10.5175342790788	21.2056256385117	13.2707046995987
Rphi_RPHIM00000011850	73.3652656845186	29.1600444693879	86.7958910245359	18.7275550342053	44.0585171814766	17.69111369039	45.1474537538197	13.6593006174658	26.2439889723367	24.0400783521802	41.2331609637728	44.9162312909495
Rphi_RPHIM00000029306	70.1285627866722	10.9350166760205	49.2625327436555	19.7398553063245	27.5365732384229	9.31111246862631	10.3462914852504	6.82965030873288	8.74799632411224	27.0450881462027	18.8494450120104	20.4164687686134
Rphi_RPHIM00000009690	31.2881280125153	0	26.9771012643828	1.01230027211921	3.67154309845639	1.86222249372526	0	3.41482515436644	6.24856880293731	3.75626224252816	4.71236125300261	3.06247031529201
Rphi_RPHIM00000009692	4.31560386379521	0	7.03750467766507	14.1722038096689	9.17885774614097	1.86222249372526	11.2868634384549	8.5370628859161	3.74914128176239	52.5876713953942	68.3292381685378	29.6038797144894
Rphi_RPHIM00000009693	1.0789009659488	7.29001111734697	1.17291744627751	12.1476032654305	5.50731464768458	10.2422237154889	1.88114390640916	15.366713194649	16.246278887637	0.751252448505631	7.06854187950391	0
Rphi_RPHIM00000009694	7.55230676164162	8.20126250701534	17.5937616941627	51.6273138780795	23.8650301399665	16.7600024435274	14.1085792980687	39.270489275214	44.9896953811487	6.76127203655068	8.24663219275456	0
Rphi_RPHIM00000009695	4.31560386379521	0.911251389668371	18.7666791404402	40.9981610208278	44.0585171814766	14.8977799498021	16.9302951576824	23.9037760805651	34.991985296449	3.00500979402253	1.17809031325065	2.04164687686134
Rphi_RPHIM00000034077	40.9982367060545	31.893798638393	25.8041838181053	47.071962653543	33.0438878861075	41.9000061088184	38.5634500813877	34.1482515436644	63.7354017899606	53.3389238438998	31.8084384577676	33.6871734682121
Rphi_RPHIM00000034078	21.5780193189761	27.3375416900511	62.1646246527081	2.02460054423841	3.67154309845639	1.86222249372526	3.76228781281831	0	2.49942752117493	6.01001958804505	4.71236125300261	12.249881261168
Rphi_RPHIM00000029681	0	3.64500555867349	2.34583489255502	17.7152547620861	7.34308619691277	39.1066723682305	9.40571953204578	17.0741257718322	18.7457064088119	0	3.53427093975195	4.08329375372268
Rphi_RPHIM00000029682	28.0514251146689	19.1362791830358	24.6312663718277	20.2460054423841	7.34308619691277	6.51777872803842	8.4651475788412	13.6593006174658	14.9965651270496	22.5375734551689	25.9179868915143	14.2915281380294
Rphi_RPHIM00000009791	0	0	2.34583489255502	3.54305095241722	0	0	0	10.2444754630993	0	40.5676322193041	91.8910444335508	88.8116391434683
Rphi_RPHIM00000009809	28.0514251146689	10.9350166760205	16.4208442478852	34.418209252053	25.7008016891947	34.4511161339173	21.6331549237053	13.6593006174658	51.238264184086	30.8013503887309	16.4932643855091	14.2915281380294
Rphi_RPHIM00000009810	309.644577227307	432.844410092476	509.04617168444	281.925625785199	835.276054898828	505.593407046409	295.339593306237	250.989648845933	301.181016301579	191.569374368936	303.947300818668	264.393270553544
Rphi_RPHIM00000014274	2.15780193189761	2.73375416900511	9.38333957022009	0.506150136059603	7.34308619691277	10.2422237154889	23.5142988301145	0	3.74914128176239	9.76628183057321	64.7949672287858	31.6455265913508
Rphi_RPHIM00000014272	5.39450482974402	7.29001111734697	2.34583489255502	7.08610190483444	14.6861723938255	6.51777872803842	32.9200183621602	0	8.74799632411224	11.2687867275845	45.9455222167754	27.5622328376281
Rphi_RPHIM00000014275	92.7854830715971	76.5451167321432	70.3750467766507	48.0842629256622	93.6243490106379	52.1422298243073	38.5634500813877	46.1001395839469	62.4856880293731	83.3890217841251	60.0826059757832	62.2702297442709
Rphi_RPHIM00000014276	15.1046135232832	34.6275528073981	30.4958536032153	11.1353029933113	42.2227456322484	24.2088924184284	12.2274353916595	10.2444754630993	8.74799632411224	24.7913308006858	14.1370837590078	6.12494063058402
Rphi_RPHIM00000014278	12.9468115913856	20.0475305727042	9.38333957022009	6.07380163271523	3.67154309845639	6.51777872803842	1.88114390640916	25.6111886577483	7.49828256352478	36.0601175282703	20.0275353252611	37.7704672219348
Rphi_RPHIM00000014279	20.4991183530273	6.3787597276786	5.86458723138756	31.887458571755	33.0438878861075	30.7266711464668	5.64343171922747	17.0741257718322	8.74799632411224	12.7712916245957	5.89045156625326	6.12494063058402
Rphi_RPHIM00000019956	8.63120772759043	3.64500555867349	4.69166978511005	13.1599035375497	23.8650301399665	15.8288911966647	18.8114390640916	20.4889509261986	17.4959926482245	2.25375734551689	0	10.2082343843067
Rphi_RPHIM00000000752	35.6037318763105	20.0475305727042	1.17291744627751	0	0	17.69111369039	0	22.1963635033818	17.4959926482245	71.368982608035	109.562399132311	0
Rphi_RPHIM00000000761	6.47340579569282	20.0475305727042	9.38333957022009	3.54305095241722	18.3577154922819	11.1733349623516	19.7520110172961	0	11.2474238452872	23.2888259036746	3.53427093975195	28.5830562760588
Rphi_RPHIM00000000763	0	8.20126250701534	0	14.6783539457285	18.3577154922819	16.7600024435274	9.40571953204578	3.41482515436644	6.24856880293731	2.25375734551689	1.17809031325065	1.02082343843067
Rphi_RPHIM00000000766	39.9193357401057	20.9587819623725	28.1500187106603	26.3198070750993	0	5.58666748117579	29.1577305493419	17.0741257718322	8.74799632411224	15.0250489701126	41.2331609637728	10.2082343843067
Rphi_RPHIM00000000767	17.2624154551809	20.9587819623725	11.7291744627751	3.03690081635762	3.67154309845639	12.1044462092142	20.6925829705007	13.6593006174658	17.4959926482245	12.7712916245957	18.8494450120104	6.12494063058402
Rphi_RPHIM00000016020	0	0	0	1.01230027211921	0	0.931111246862631	13.1680073448641	17.0741257718322	13.7468513664621	0	0	0
Rphi_RPHIM00000029425	10.789009659488	42.8288153144134	12.9020919090526	9.11070244907285	12.8504008445974	9.31111246862631	47.0285976602289	6.82965030873288	18.7457064088119	43.5726420133266	51.8359737830287	61.2494063058402
Rphi_RPHIM00000004769	83.0753743780579	33.7163014177297	59.8187897601531	8.09840217695364	11.0146292953692	0	1.88114390640916	10.2444754630993	4.99885504234985	68.3639728140125	88.3567734937989	36.7496437835041
Rphi_RPHIM00000004770	39.9193357401057	16.4025250140307	41.0521106197129	3.03690081635762	14.6861723938255	5.58666748117579	4.70285976602289	8.5370628859161	0	48.831409152866	40.0550706505222	20.4164687686134
Rphi_RPHIM00000004771	2.15780193189761	9.11251389668371	4.69166978511005	19.7398553063245	7.34308619691277	20.4844474309779	31.0388744557511	17.0741257718322	26.2439889723367	8.26377693356194	11.7809031325065	24.4997625223361
Rphi_RPHIM00000004773	622.52585735246	585.934643556763	428.114867891292	3.03690081635762	11.0146292953692	0	3.76228781281831	0	14.9965651270496	761.018730336204	611.428872577088	664.556058418366
Rphi_RPHIM00000004774	1462.98970982658	865.688820184953	1236.2549883765	2.53075068029801	18.3577154922819	5.58666748117579	5.64343171922747	0	29.9931302540991	1930.71879265947	1419.59882746704	1183.13436514115
Rphi_RPHIM00000004776	395.956654503211	61.9650944974492	283.846021999158	31.887458571755	16.5219439430537	17.69111369039	34.8011622685694	51.2223773154966	38.7411265782114	204.340665993532	220.302888577872	103.103167281498
Rphi_RPHIM00000004777	308.565676261358	126.663943163904	188.839708850679	78.4532710892384	25.7008016891947	48.4177848368568	46.0880257070243	126.348530711558	89.9793907622973	259.933347182948	281.563584866906	151.081868887739
Rphi_RPHIM00000004778	65.812958922877	123.930188994898	32.8416884957703	47.071962653543	7.34308619691277	28.8644486527416	20.6925829705007	27.3186012349315	14.9965651270496	78.1302546445857	111.918579758812	80.645051636023
Rphi_RPHIM00000004782	4.31560386379521	1.82250277933674	7.03750467766507	3.03690081635762	7.34308619691277	0	0	3.41482515436644	0	11.2687867275845	11.7809031325065	20.4164687686134
Rphi_RPHIM00000008006	51.7872463655426	14.5800222346939	12.9020919090526	6.07380163271523	0	3.72444498745052	1.88114390640916	6.82965030873288	19.9954201693994	33.0551077342478	25.9179868915143	11.2290578227374
Rphi_RPHIM00000008008	65.812958922877	47.3850722627553	51.6083676362105	19.7398553063245	12.8504008445974	4.65555623431316	12.2274353916595	29.0260138121147	29.9931302540991	63.8564581229787	73.0415994215404	25.5205859607668
Rphi_RPHIM00000008007	288.06655790833	308.914221097578	198.223048420899	203.97850483202	97.2958921090942	205.775585556641	102.522342899299	95.6151043222603	186.207350327532	311.018513681331	331.043378023433	254.185036169237
Rphi_RPHIM00000008009	4.31560386379521	23.6925361313777	4.69166978511005	15.1845040817881	0	38.1755611213679	38.5634500813877	32.4408389664812	43.7399816205612	15.7763014186183	4.71236125300261	8.16658750744536
Rphi_RPHIM00000008012	29.1303260806177	34.6275528073981	29.3229361569378	9.61685258513245	3.67154309845639	15.8288911966647	23.5142988301145	22.1963635033818	27.4937027329242	41.3188846678097	28.2741675180156	20.4164687686134
Rphi_RPHIM00000008014	70.1285627866722	74.7226139528064	57.4729548675981	56.1826651026159	7.34308619691277	29.7955598996042	42.325737894206	34.1482515436644	48.738836662911	78.1302546445857	116.630941011815	70.4368172517162
Rphi_RPHIM00000008015	16.183514489232	19.1362791830358	10.5562570164976	34.9243593881126	11.0146292953692	27.0022261590163	18.8114390640916	25.6111886577483	16.246278887637	12.7712916245957	21.2056256385117	16.3331750148907
Rphi_RPHIM00000008017	0	0	0	32.3936087078146	3.67154309845639	29.7955598996042	11.2868634384549	10.2444754630993	17.4959926482245	1.50250489701126	0	6.12494063058402
Rphi_RPHIM00000008018	61.4973550590818	26.4262903003828	46.9166978511005	18.2214048981457	3.67154309845639	12.1044462092142	7.52457562563662	6.82965030873288	7.49828256352478	44.3238944618322	41.2331609637728	11.2290578227374
Rphi_RPHIM00000008019	292.382161772126	320.760489163267	204.087635652287	391.760205310132	132.17555154443	448.795620987788	364.001345890172	331.238039973545	421.153537317975	471.786537661536	557.236718167558	411.39184568756
Rphi_RPHIM00000008020	21.5780193189761	11.8462680656888	22.2854314792727	3.54305095241722	11.0146292953692	1.86222249372526	10.3462914852504	3.41482515436644	1.24971376058746	7.51252448505631	4.71236125300261	6.12494063058402
Rphi_RPHIM00000008021	4.31560386379521	9.11251389668371	4.69166978511005	18.2214048981457	0	27.9333374058789	7.52457562563662	10.2444754630993	22.4948476905743	13.5225440731014	16.4932643855091	11.2290578227374
Rphi_RPHIM00000008023	29.1303260806177	17.3137764036991	36.3604408346029	55.1703648304967	55.0731464768458	54.0044523180326	42.325737894206	51.2223773154966	58.7365467476108	39.8163797707985	30.6303481445169	34.7079969066428
Rphi_RPHIM00000030962	18.3413164211297	42.8288153144134	15.2479268016077	49.6027133338411	38.5512025337921	61.4533422929336	40.4445939877969	37.5630766980308	61.2359742687857	30.8013503887309	18.8494450120104	21.4372922070441
Rphi_RPHIM00000017949	83.0753743780579	92.0363903565055	118.464662074029	161.968043539073	776.531365323526	569.84008307993	188.114390640916	191.230208644521	213.701053060456	72.1202350565406	53.0140640962793	43.8954078525188
Rphi_RPHIM00000017948	315.039082057051	331.695505839287	397.619014288076	591.183358917616	4348.94280012159	1795.18248395115	739.289555218798	995.421532497817	1210.97263400925	178.046830295835	149.617469782833	226.622803331609
Rphi_RPHIM00000017952	0	0	0	74.9102201368212	189.084469570504	58.6600085523458	33.8605903153648	54.637202469863	41.2405540993863	1.50250489701126	0	0
Rphi_RPHIM00000017956	55.023949263389	67.4326028354595	59.8187897601531	66.3056678238079	31.2081163368793	41.9000061088184	54.5531732858655	64.8816779329623	67.484543071723	87.8965364751589	113.096670072063	88.8116391434683
Rphi_RPHIM00000017955	49.629444433645	76.5451167321432	56.3000374213206	69.8487187762252	36.7154309845639	51.2111185774447	55.4937452390701	56.3446150470462	66.2348293111355	82.6377693356195	106.028128192559	52.0619953599642
Rphi_RPHIM00000017957	24.8147222168225	13.6687708450256	7.03750467766507	23.7890563948013	3.67154309845639	24.2088924184284	18.8114390640916	35.8556641208476	13.7468513664621	39.8163797707985	20.0275353252611	14.2915281380294
Rphi_RPHIM00000017958	7.55230676164162	14.5800222346939	4.69166978511005	11.1353029933113	0	14.8977799498021	7.52457562563662	25.6111886577483	12.4971376058746	27.0450881462027	2.3561806265013	14.2915281380294
