genes	Ff_mean	Fm_mean	theta	prob	log2FC
Rphi_RPHIM00000012244	292.6758252882	149.476922265733	1.06882992332656	0.973944143771562	0.969380821588921
Rphi_RPHIM00000005200	975.079625340367	329.099289631033	0.847594045918336	0.973923175560471	1.56699712227747
Rphi_RPHIM00000025346	173.0305308851	61.3658641143333	0.843801523895406	0.973917450441495	1.49551836262794
Rphi_RPHIM00000035171	2360.37505425933	1197.21214208403	0.847161016114892	0.973909619415878	0.979337300550882
Rphi_RPHIM00000010462	730.917986467066	357.948187191633	0.846959278108142	0.973904505764122	1.0299587626568
Rphi_RPHIM00000026796	1245.4378361883	621.194088271067	0.846913073464151	0.973903964180591	1.00353700864063
Rphi_RPHIM00000031304	2399.4672099071	1094.28714214903	1.06809556590185	0.973901137093094	1.13272274536354
Rphi_RPHIM00000007761	22.1023028270333	2.32666631623333	0.8446489231997	0.97389953952379	3.2478604675341
Rphi_RPHIM00000024864	5821.03711309973	2644.00561314497	0.84513630502021	0.973894360924629	1.13855097613711
Rphi_RPHIM00000015123	516.7861510852	178.0930395984	1.05009321828742	0.973828200578764	1.53693627622488
Rphi_RPHIM00000000860	410.035071631167	209.138498316	0.774722322096352	0.97382667545138	0.971288655024763
Rphi_RPHIM00000014043	2767.05823537467	1156.80387658303	0.774592428586997	0.973788635338139	1.25820871511087
Rphi_RPHIM00000011520	717.384313735867	419.515679858333	1.06612153524784	0.973788451334226	0.774021465812571
Rphi_RPHIM00000024223	448.6977503746	204.163325937533	1.06609917168404	0.973787196676543	1.13602021409055
Rphi_RPHIM00000027752	671.528055589067	336.534915642967	1.06600388134533	0.973781885182422	0.996691482042947
Rphi_RPHIM00000034781	4628.0117650461	1728.2531126879	1.06578008378673	0.973770187354864	1.42107800795237
Rphi_RPHIM00000003175	2261.11875762243	857.4390321193	1.05125715526703	0.973748315784172	1.39893076900621
Rphi_RPHIM00000007075	445.5672827054	124.355824329567	0.696225644072905	0.973705089524662	1.84116922256802
Rphi_RPHIM00000021663	34.8166186719333	7.42396215446667	0.696113437909079	0.973669509295935	2.22951483672413
Rphi_RPHIM00000035596	20.2449091439	2.6813178637	0.750244693435781	0.973665496137057	2.91654500587755
Rphi_RPHIM00000026718	362.544888142067	114.862441543667	0.774167780867817	0.973664538849386	1.65825249863235
Rphi_RPHIM00000023722	18.3576177272333	3.8481792879	0.750256898979645	0.97366222304439	2.25413093058406
Rphi_RPHIM00000033885	656.7901902898	479.582516505267	1.05310319659128	0.973645716841764	0.453653514102704
Rphi_RPHIM00000001775	292.286593845767	171.653239454167	0.695899715945707	0.973602026096319	0.76788657512039
Rphi_RPHIM00000023373	117.9831330959	55.8074942332333	0.69579639100738	0.973569834813755	1.0800498505304
Rphi_RPHIM00000028185	32.6202110317667	7.2262590562	0.695757412950964	0.973557697047656	2.1744452349965
Rphi_RPHIM00000026677	225.222928619633	106.948902782467	0.773689297952274	0.97352519281424	1.07443202559555
Rphi_RPHIM00000022883	168.045783780767	49.4023785911	0.773315058777294	0.97342174023279	1.76620193584168
Rphi_RPHIM00000005512	294.711349808767	127.2693054974	0.751396035171672	0.973355723312974	1.21141810654355
Rphi_RPHIM00000023873	236.9402758548	110.517496760033	0.773035959452577	0.973346799394318	1.1002486629262
Rphi_RPHIM00000021566	81.7855386091667	18.8570613090333	0.694827148703139	0.973268984096726	2.11674090367731
Rphi_RPHIM00000020466	39.6811462485667	13.1081485227667	0.69467295959972	0.973221310037722	1.59798977606557
Rphi_RPHIM00000030273	24.7665022933667	5.7249410173	0.694660059791808	0.973217323822659	2.11305740036625
Rphi_RPHIM00000009119	37.7659918015333	8.68644953206667	0.752006492926936	0.973206174638727	2.12024915441273
Rphi_RPHIM00000035723	55.6986784822333	22.6237312988667	0.694508541127492	0.973170846622872	1.29980620777438
Rphi_RPHIM00000035161	401.273458666067	172.1365406177	0.772306191530045	0.973151604940197	1.22103235466926
Rphi_RPHIM00000029301	250.050091121467	131.176970693433	0.694440359326391	0.973150249653224	0.93070266679128
Rphi_RPHIM00000029438	55.4871009905667	13.6121867163667	0.752345123289962	0.973122920250778	2.02725358333634
Rphi_RPHIM00000015633	959.501786664667	622.580878487133	0.694311499603248	0.973111349095443	0.624024225267168
Rphi_RPHIM00000001574	234.284308389	89.1282718067333	0.772068505961417	0.97309117070829	1.39430529286854
Rphi_RPHIM00000015895	425.8609823719	150.1338445327	0.694084863124894	0.973043015498684	1.50413331637312
Rphi_RPHIM00000008474	1831.43012048473	1064.0838686667	0.752877783065449	0.972994380080765	0.783358789786657
Rphi_RPHIM00000028418	225.8951473154	99.0036341354333	0.752990930993917	0.972969406051603	1.1900998906414
Rphi_RPHIM00000009236	1280.37795663453	855.6409245665	0.693782029931335	0.972951874673103	0.581492352221825
Rphi_RPHIM00000021730	131.9141173391	50.4392656473333	0.693761984719727	0.972945848584127	1.38697979235186
Rphi_RPHIM00000011320	319.3086585034	190.1604594197	0.693457369389304	0.972854376220794	0.747734380255735
Rphi_RPHIM00000030776	778.1600900814	345.338547247467	0.770867128024358	0.972805477125438	1.17205561079056
Rphi_RPHIM00000019774	355.6611632593	142.364824821733	0.693238721972801	0.972788837447387	1.32091071410494
Rphi_RPHIM00000013222	655.2072631683	314.650034953533	0.770722171191307	0.972773109144744	1.05820324659854
